A,B,mu,alpha,u0,cv,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,SPS,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BertzCT,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState9,NumAliphaticHeterocycles,NumRotatableBonds,fr_Al_OH,fr_Ar_NH,fr_NH1,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_bicyclic,fr_epoxide,fr_ketone,fr_methoxy,fr_piperdine
2.12529,1.93573,1.4512,76.29,-424.243642,32.792,9.462962962962962,0.101851851851852,-0.1828703703703706,56.66666666666666,1.6666666666666667,16.514316370455266,4.993424670227209,0.043410703849066,2.2410475700979733,124.8778405585776,9.843390348640757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.84164324585202,5.41499046939678,18.814814740009524,0.0,0.0,5.41499046939678,6.606881964512918,0.0,0.0,0.0,0.0,23.921342134850228,4.736862953800049,5.41499046939678,0.0,5.106527394840706,17.622923244893386,0.0,19.448525210364934,0.0,0.0,0.0,6.923737199690624,4.736862953800049,5.31712962962963,9.462962962962962,0.101851851851852,0.0,0.0,2.1701388888888884,0.0,1,0,1,0,0,0,0,0,0,2,0,0,0,0
2.50303,1.55792,2.6001,83.13,-387.083301,34.982,10.988611111111112,0.1388888888888892,0.1388888888888892,53.55555555555556,1.4444444444444444,16.13943136166799,5.861915747565565,-0.1215079828708356,1.9939868863018069,161.40644880847532,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,31.60119253786543,5.41499046939678,0.0,0.0,0.0,17.250802561719567,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,17.250802561719567,0.0,4.794537184071822,5.41499046939678,5.783244946364939,11.835812092322788,12.84164324585202,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,0.1388888888888892,1.9861111111111116,0.0,2.612592592592593,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4.3549,1.3033,2.5967,68.67,-416.696503,26.829,10.085671296296296,0.3396990740740742,0.3396990740740742,83.33333333333333,1.5555555555555556,16.140089417067177,5.687232808278319,-0.1105659916021653,2.2777248903688787,209.7025844930632,5.316788604006331,0.0,0.0,6.410095306116121,0.0,0.0,9.6944469149223,0.0,0.0,0.0,0.0,0.0,18.001587704457314,11.580766081531303,0.0,10.216698334856808,5.917906046161393,0.0,0.0,5.316788604006331,0.0,0.0,34.974452776793825,4.794537184071822,5.917906046161393,0.0,4.794537184071822,0.0,5.538925252383345,30.4535238397214,0.0,0.0,0.0,10.216698334856808,0.0,0.0,2.930555555555556,0.3396990740740742,0.8821296296296295,2.498009259259259,0.8600000000000001,0.0,3,2,0,0,1,0,0,1,0,0,0,0,0,1
4.1474,0.842,1.586,63.8,-494.944292,32.293,10.171064814814814,0.3487962962962965,-0.9702777777777778,8.11111111111111,1.5555555555555556,16.539248712999125,6.321271771177842,-0.1531923660320978,1.822759080813784,137.89342114105557,4.736862953800049,6.606881964512918,6.286160523129555,5.783244946364939,0.0,5.969305287951849,9.589074368143644,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,24.645592721959265,19.120474506015515,0.0,0.0,14.383611552215466,6.606881964512918,6.286160523129555,6.923737199690624,0.0,0.0,0.0,4.736862953800049,0.0,4.096064814814815,0.0,0.0,-1.6676388888888884,0.0,0.4036111111111111,0.0,0,3,0,0,0,1,0,0,0,0,0,1,0,0
3.69462,1.04033,7.7687,90.89,-453.957598,30.637,10.504398148148148,0.3587962962962965,-0.4058333333333335,10.666666666666666,1.7777777777777777,16.46968151629356,5.472337125784634,-0.3743690080636713,2.1825048705293453,216.48750062732373,9.523678331894054,11.633694035144911,0.0,6.338535362521884,0.0,0.0,5.733667477162185,4.992404732635669,0.0,0.0,0.0,12.329530064100666,0.0,0.0,0.0,0.0,5.733667477162185,0.0,12.329530064100666,15.83259960463856,5.687386274683562,5.946307760461352,6.338535362521884,0.0,0.0,0.0,5.106527394840706,0.0,5.687386274683562,0.0,18.66806542662255,0.0,0.0,9.409555669689016,5.733667477162185,4.423425925925926,10.504398148148148,5.330740740740741,-0.4058333333333335,1.5056481481481483,2.4726388888888886,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2.57816,1.81328,2.0312,75.91,-401.897989,28.354,10.56597222222222,0.087962962962963,0.087962962962963,66.44444444444444,1.6666666666666667,16.132778526160152,5.728066281410126,-0.1920036172475534,2.201658933335808,177.35517231528553,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,19.386399651764595,11.959746875309351,5.538925252383345,0.0,4.899909730850478,5.917906046161393,6.544756405912575,0.0,0.0,0.0,0.0,29.311592741423915,4.794537184071822,5.917906046161393,0.0,4.794537184071822,5.538925252383345,0.0,11.959746875309351,25.67256017489415,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.087962962962963,0.7731481481481479,0.8288888888888887,3.620277777777778,0.0,4,1,0,0,0,1,0,0,0,1,0,0,0,0
2.87279,1.07362,1.0887,84.26,-387.053633,37.647,9.437916666666666,0.4918981481481481,-0.4918981481481481,41.22222222222222,1.7777777777777777,16.28557249445525,5.012229589340619,-0.0626505662546824,1.6213928180198205,137.13685006057713,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,6.923737199690624,18.75954929201341,6.4208216229260096,5.601050810983688,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,18.26169026063729,0.0,5.106527394840706,0.0,12.338727669087405,12.84164324585202,0.0,0.0,0.0,12.844171518546268,6.423349895620259,0.0,9.437916666666666,-0.4918981481481481,3.150462962962963,0.0,7.356904289493575,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3.536,1.67634,2.2205,70.85,-346.529548,28.901,5.184212962962963,0.551898148148148,0.551898148148148,50.125,1.625,16.580518509353546,5.107946404253072,0.3830229142585408,2.6219923460183137,140.95604059319308,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.343784214475903,0.0,6.4208216229260096,11.835812092322788,12.71084835226122,0.0,0.0,11.835812092322788,6.606881964512918,0.0,0.0,0.0,0.0,12.71084835226122,4.736862953800049,24.17959630679869,0.0,0.0,0.0,12.021872433909696,12.52478801067431,6.4208216229260096,0.0,0.0,5.920434318855644,11.160212849420308,5.068935185185185,0.0,0.0,4.024305555555555,0.0,6.945601851851851,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2.22449,1.54952,4.667,69.42,-458.939908,32.218,10.715416666666666,0.0300925925925927,-0.6805555555555554,54.22222222222222,1.7777777777777777,16.29792240093999,5.972357808096878,-0.1322915464335762,2.2970962852714067,171.1417863019849,10.213054789681411,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,12.338727669087405,18.125838821658,0.0,0.0,11.332896515558172,6.606881964512918,0.0,0.0,0.0,0.0,28.70714808830757,4.794537184071822,11.332896515558172,0.0,4.794537184071822,18.30803295703925,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,10.213054789681411,0.0,17.653240740740742,-0.6805555555555554,0.1226851851851851,0.0,-0.0584722222222224,0.0,0,1,2,0,0,0,0,0,0,1,0,1,0,0
3.60343,1.13111,1.8274,82.2,-387.033036,33.475,5.593564814814815,0.6782407407407406,0.6782407407407406,74.0,1.4444444444444444,16.553955713444076,5.334147103805674,-0.1485660392877222,2.369758258421166,169.40644880847532,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.268296022307258,5.917906046161393,11.332896515558172,12.207932775496603,0.0,0.0,17.250802561719567,0.0,0.0,0.0,0.0,0.0,12.207932775496603,4.736862953800049,17.250802561719567,0.0,0.0,0.0,17.622923244893386,11.835812092322788,6.4208216229260096,0.0,0.0,13.847474399381248,4.736862953800049,5.593564814814815,0.0,0.6951157407407409,1.9236111111111107,0.0,2.7143287037037034,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2.08617,1.90768,2.7438,64.31,-494.082009,27.017,12.026111111111112,0.1041666666666667,-0.9270833333333336,9.555555555555555,1.5555555555555556,19.143721327473664,4.670843656309436,0.363595009190771,1.5880914479405832,245.51041228537127,4.417150937053347,0.0,5.890723922025908,0.0,0.0,11.762676725984043,0.0,5.409283605791522,9.374393568622027,4.9839785209472085,0.0,0.0,6.923737199690624,0.0,5.409283605791522,9.967957041894415,0.0,0.0,17.653400648009953,5.684502878635217,4.39041504767482,0.0,9.967957041894415,0.0,18.41119465283097,0.0,4.39041504767482,5.890723922025908,0.0,0.0,6.923737199690624,0.0,0.0,14.385107978947763,5.409283605791522,16.48847222222222,6.718888888888889,-0.4583333333333332,0.1041666666666667,0.0,-0.9270833333333336,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3.06682,1.05987,2.9301,75.98,-461.344103,39.266,9.24652777777778,0.0628472222222222,-0.9982638888888888,49.333333333333336,1.4444444444444444,16.377905459754366,5.1434436943468045,0.0155691746566981,2.0663820452313453,121.47138037474598,15.319582184522115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,19.448525210364934,11.202101621967376,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,33.128565771002414,0.0,0.0,0.0,5.106527394840706,13.027703587438928,6.4208216229260096,0.0,0.0,6.923737199690624,0.0,0.0,10.213054789681411,0.0,26.77048611111111,-1.946944444444444,0.0,0.0,0.6672222222222222,0.0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
3.87303,1.06099,1.3842,78.83,-403.152205,30.17,5.022268518518518,0.5127314814814814,0.5127314814814814,34.0,1.4444444444444444,16.481321530737507,5.486128735962719,0.2153133164159485,2.111828577693077,128.8778405585776,4.736862953800049,6.606881964512918,6.400660921122227,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,6.4208216229260096,18.75954929201341,0.0,6.041840829147961,0.0,0.0,10.91031077879706,6.606881964512918,0.0,0.0,0.0,0.0,19.049383714783104,4.736862953800049,5.917906046161393,0.0,0.0,0.0,6.041840829147961,12.52478801067431,19.26246486877803,6.400660921122227,0.0,4.992404732635669,4.736862953800049,5.022268518518518,0.0,0.0,0.8506944444444443,0.5127314814814814,5.732546296296297,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2.75797,1.76098,0.1184,89.61,-351.135607,34.114,2.500578703703704,0.8559027777777778,0.8559027777777778,75.33333333333333,1.0,14.826991650251584,5.267368636652261,-0.2447385217721511,1.9749536707399329,152.47733175670794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,41.928257899894376,0.0,0.0,0.0,0.0,22.665793031116344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.665793031116344,0.0,0.0,0.0,0.0,22.665793031116344,0.0,19.26246486877803,0.0,13.847474399381248,0.0,0.0,0.0,1.7118055555555556,2.296296296296296,0.0,4.657407407407407,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.58489,0.81304,3.3142,73.34,-460.14856,35.137,9.843139644746788,0.1714814814814813,-0.86837962962963,35.77777777777778,1.7777777777777777,16.283644823090967,5.549970772252741,-0.1148582171118345,2.4697605309734616,112.87060032410332,15.007591973753232,12.390126910877855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.75954929201341,0.0,6.103966387748303,0.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,28.707148088307573,4.794537184071822,5.917906046161393,0.0,4.794537184071822,12.021872433909696,12.706982146055566,6.4208216229260096,0.0,0.0,0.0,0.0,10.213054789681411,0.0,17.450749244142102,0.0,0.1714814814814813,0.0,0.5346296296296292,0.0,0,3,2,0,0,1,0,0,0,0,0,0,0,0
1.77776,1.6759,3.306,78.9,-423.064839,33.77,10.683055555555557,0.1412037037037039,-0.5219907407407411,28.0,1.7777777777777777,16.266663120519986,5.822144484273037,-0.1197576619586305,1.5880914479405832,158.29908606943386,5.106527394840706,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,11.64912463690315,6.923737199690624,12.84164324585202,6.103966387748303,0.0,0.0,0.0,0.0,11.64912463690315,0.0,0.0,0.0,16.993738728953947,4.794537184071822,0.0,0.0,4.794537184071822,5.783244946364939,12.84164324585202,5.573104530069267,0.0,6.076020106833881,6.923737199690624,0.0,5.106527394840706,0.0,8.952777777777778,0.984953703703704,0.1412037037037039,0.0,2.0432870370370364,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2.71465,1.51707,1.3875,82.49,-387.070486,32.785,5.683842592592593,0.4484953703703704,0.4484953703703704,57.66666666666666,1.4444444444444444,16.516793881413605,5.176125898935937,0.0492433938080138,2.5531467721757304,159.9505705238371,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,30.5953613843362,0.0,12.207932775496603,0.0,0.0,17.75371813848418,6.606881964512918,0.0,0.0,0.0,0.0,12.207932775496603,4.736862953800049,17.75371813848418,0.0,0.0,0.0,5.601050810983688,24.360600102997097,12.84164324585202,0.0,0.0,6.923737199690624,4.736862953800049,5.683842592592593,0.0,0.4484953703703704,2.950231481481481,0.0,2.7192592592592595,0.0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
2.16811,1.58099,2.6214,75.46,-440.326805,34.805,10.89097222222222,0.0046296296296297,-0.5555555555555556,34.666666666666664,1.7777777777777777,16.495134326525136,5.862360883594357,-0.1359518258727245,2.152192716313181,135.01955000865388,10.05365155780638,5.601050810983688,0.0,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.923737199690624,20.07537557011612,0.0,0.0,5.316788604006331,0.0,13.65455394719011,0.0,5.316788604006331,0.0,0.0,25.1627844875253,9.53140013787187,0.0,0.0,4.794537184071822,5.907179729351506,0.0,12.965578028838586,0.0,14.033534740968156,0.0,5.316788604006331,4.736862953800049,4.998842592592593,2.697083333333333,-0.5555555555555556,0.0046296296296297,0.0,0.7800925925925926,1.5604166666666666,1,1,0,0,1,0,0,1,0,0,0,0,1,0
3.91755,0.55521,3.1267,85.38,-423.004522,36.912,9.628842120181409,0.4849999999999999,-0.6248148148148152,11.333333333333334,1.7777777777777777,16.26506197466709,5.721206153996859,-0.1029771097281367,1.8457237685811985,129.58691465459873,5.106527394840706,6.103966387748303,6.286160523129555,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,19.26499314147228,12.341255941781654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.496654305718565,4.794537184071822,11.840868637711289,0.0,4.794537184071822,0.0,12.706982146055566,6.4208216229260096,0.0,0.0,6.923737199690624,11.840868637711289,5.106527394840706,0.0,8.847777777777779,0.0,4.522962962962963,0.0,1.3835421390778528,0.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
3.21097,1.51191,3.5491,76.04,-429.073517,28.159,6.9425,0.054814814814815,0.054814814814815,8.88888888888889,1.3333333333333333,15.010471715964416,5.081748993584105,1.0801797892248357,1.965641425605163,256.8498033487035,5.733667477162185,6.3273200747645415,5.48770695145777,5.948339280986494,0.0,0.0,5.409283605791522,14.951935562841626,0.0,0.0,0.0,0.0,0.0,6.196843571613076,5.409283605791522,14.951935562841626,0.0,5.733667477162185,18.011870597835387,11.221374428619956,5.948339280986494,0.0,14.951935562841626,0.0,5.409283605791522,0.0,0.0,11.436046232444264,0.0,0.0,12.524163646377618,0.0,0.0,14.951935562841626,11.142951082953708,0.0,6.9425,5.215925925925927,0.1259259259259264,0.0,2.4375,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.65559,2.30014,1.692,71.21,-421.782579,27.131,5.525462962962964,0.0104166666666669,-0.0104166666666669,59.55555555555556,1.5555555555555556,16.708096944829187,5.244786175288482,-0.1651962744373545,2.4369319476930458,187.35517231528556,9.473725907600098,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076020106833881,12.49684172975989,5.917906046161393,12.207932775496603,0.0,0.0,5.917906046161393,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.49795950483182,9.473725907600098,5.917906046161393,0.0,0.0,11.8910775403189,5.917906046161393,6.606881964512918,6.4208216229260096,0.0,6.076020106833881,6.076020106833881,9.473725907600098,10.833912037037038,0.0,0.1556712962962965,0.6736111111111109,0.0,5.35300925925926,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
3.48893,0.76362,1.6483,80.42,-424.213054,36.145,10.057776832955405,0.0746296296296293,0.0746296296296293,21.444444444444443,1.7777777777777777,16.492261414486958,5.52244252100978,-0.1119452504411901,2.649736525172406,97.089273230246,9.53140013787187,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,12.84164324585202,5.917906046161393,12.71084835226122,0.0,0.0,5.917906046161393,6.606881964512918,0.0,0.0,0.0,0.0,18.997008875390776,9.53140013787187,5.917906046161393,0.0,4.794537184071822,5.917906046161393,12.71084835226122,6.286160523129555,12.84164324585202,0.0,6.923737199690624,0.0,4.736862953800049,5.274351851851852,0.0,0.0,0.0746296296296293,0.0,3.78416761148904,0.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
2.65553,2.29559,2.3437,67.05,-437.887161,24.957,5.412037037037037,0.0300925925925921,0.0300925925925921,58.66666666666666,1.5555555555555556,16.69600411008838,5.492594800533146,-0.0632482161572584,2.4173956154857645,167.89667380414838,9.473725907600098,0.0,6.400660921122227,6.290026729335213,0.0,0.0,4.992404732635669,0.0,0.0,0.0,0.0,0.0,12.338727669087405,12.145807216896262,0.0,0.0,10.91031077879706,0.0,0.0,0.0,0.0,0.0,24.836494867353704,9.473725907600098,5.917906046161393,0.0,0.0,6.290026729335213,18.063713263057657,6.4208216229260096,0.0,6.400660921122227,0.0,4.992404732635669,9.473725907600098,10.51273148148148,0.0,0.0,0.6886574074074072,0.4479166666666665,3.035879629629629,0.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
3.59575,1.54729,4.4731,70.06,-434.069578,26.212,5.131759259259259,0.6168981481481481,0.6168981481481481,17.333333333333332,1.5555555555555556,16.47505438321849,5.084218728837634,0.1071029194578048,2.3327430273186147,187.22295362585487,4.736862953800049,5.693927994848461,0.0,0.0,0.0,0.0,5.098681808301038,0.0,0.0,5.098681808301038,5.213385095654868,0.0,6.4208216229260096,18.907691923874296,0.0,15.410748712256945,0.0,6.606881964512918,11.387855989696922,0.0,0.0,0.0,22.017630676769866,17.764566541238977,0.0,0.0,0.0,0.0,6.606881964512918,24.41555957713585,0.0,0.0,0.0,15.410748712256945,4.736862953800049,5.131759259259259,10.29148148148148,2.0856481481481484,0.0,0.0,0.9189814814814814,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0
2.88423,2.07432,2.2916,63.09,-436.597948,25.948,10.926851851851852,0.1296296296296299,-0.824074074074074,85.88888888888889,1.5555555555555556,16.327149685626985,6.082119624012623,-0.2060309898797337,2.074677883552818,255.7834751254812,5.106527394840706,0.0,11.384295757348628,0.0,0.0,0.0,9.6944469149223,0.0,0.0,0.0,0.0,0.0,6.041840829147961,18.001587704457314,0.0,4.899909730850478,5.917906046161393,0.0,0.0,0.0,0.0,0.0,39.5162553704837,4.794537184071822,5.917906046161393,0.0,9.901064578912528,23.784832650822253,6.041840829147961,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,9.476851851851851,-0.824074074074074,0.3935185185185186,1.0486111111111105,0.0,0.0,3,0,1,0,0,0,0,0,0,3,0,1,0,4
4.37016,1.05955,6.4052,72.26,-431.710197,25.554,9.926797052154196,0.2519444444444447,0.2519444444444447,8.333333333333334,1.8888888888888888,16.141829549662905,5.500387512300347,0.5401773086687126,2.3403139841551672,257.41197807860686,0.0,6.069221312792274,5.693927994848461,6.410095306116121,0.0,0.0,4.794537184071822,4.681802935145185,10.360573363039524,0.0,0.0,6.06636706846161,6.196843571613076,0.0,5.261891554738487,9.780484743446223,0.0,0.0,17.957138634923147,0.0,0.0,0.0,16.190580049562342,4.794537184071822,11.33111286753076,0.0,4.794537184071822,5.693927994848461,6.410095306116121,4.681802935145185,12.263210640074686,6.069221312792274,0.0,5.098681808301038,5.261891554738487,1.0402314814814817,11.739406651549508,0.2519444444444447,0.0,3.2575,1.950787037037037,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3.83729,1.5459,3.7358,65.42,-383.732059,26.077,10.10074074074074,0.2673611111111111,0.2673611111111111,50.75,1.625,16.50163307968811,5.603332196486262,-0.1097350659010979,2.2152194171500854,111.69694286392864,9.53140013787187,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.338727669087405,12.52478801067431,6.103966387748303,0.0,0.0,11.835812092322788,6.606881964512918,0.0,0.0,0.0,0.0,18.997008875390776,9.53140013787187,11.835812092322788,0.0,4.794537184071822,5.917906046161393,12.021872433909696,19.313864110568485,0.0,0.0,0.0,0.0,4.736862953800049,5.199120370370371,0.0,0.0,0.8715277777777777,0.0,2.453935185185185,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
5.18293,0.73329,1.7326,72.03,-460.156186,33.318,10.485,0.1015277777777774,-0.3473611111111112,25.22222222222222,1.7777777777777777,16.50870017535854,5.794016972775628,-0.1289721818598826,1.780364011046327,106.87060032410332,9.843390348640757,6.606881964512918,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,13.027703587438928,6.103966387748303,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,30.207502657979784,9.53140013787187,0.0,0.0,4.794537184071822,18.49409329862616,6.4208216229260096,13.027703587438928,0.0,0.0,0.0,0.0,9.843390348640757,4.97125,8.29817932728647,0.0,-0.1252777777777773,0.0,1.4509722222222217,0.0,1,3,1,0,0,0,0,0,0,0,0,1,0,0
4.76012,0.58384,1.2968,88.5,-387.054659,38.23,9.287604875283446,0.301736111111111,-0.301736111111111,20.22222222222222,1.5555555555555556,16.291726586057028,5.005287645292886,0.1418404903039946,2.4997673935699933,145.6859080173467,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.840868637711289,0.0,26.186202068468653,6.4208216229260096,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.707578205824394,0.0,11.840868637711289,0.0,5.106527394840706,5.601050810983688,0.0,25.68328649170404,0.0,0.0,6.923737199690624,11.840868637711289,0.0,0.0,9.287604875283446,-0.301736111111111,5.741736111111111,0.0,3.6920918367346935,0.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
5.61395,2.83765,4.1272,47.23,-264.235803,20.75,7.862268518518519,0.4537037037037039,-0.4537037037037039,6.666666666666667,1.3333333333333333,14.290397827171196,4.945270556024729,0.9723639832674484,1.6500224216483543,89.69694286392863,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,10.523783109476971,0.0,0.0,6.923737199690624,0.0,12.138442625584547,10.523783109476971,0.0,5.917906046161393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.580131781222917,0.0,0.0,0.0,0.0,0.0,0.0,19.06217982527517,0.0,0.0,10.523783109476971,0.0,15.724537037037038,0.0,-0.4537037037037039,3.5069444444444446,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51941,1.24419,5.1682,73.38,-456.336107,34.962,10.553194444444443,0.3293055555555553,-0.5329861111111112,32.111111111111114,2.0,16.465532722146655,5.878946459958788,-0.1211034348272515,2.485454546473976,130.919684538544,10.470530430962237,5.538925252383345,0.0,5.907179729351506,0.0,0.0,10.111325788078153,0.0,0.0,0.0,0.0,0.0,13.65455394719011,6.606881964512918,0.0,5.316788604006331,5.733667477162185,20.26143591170303,0.0,11.050456081168516,0.0,0.0,31.70754089343788,9.53140013787187,0.0,0.0,4.794537184071822,5.907179729351506,13.151638370425491,0.0,0.0,7.109797541277533,0.0,5.316788604006331,10.470530430962237,4.767083333333334,2.848703703703704,4.504375,-0.3293055555555553,0.0,0.0,1.5463194444444444,1,3,0,0,1,0,0,1,0,0,0,0,1,0
